ano,consorcio,servico,km_subsidiada,receita_total_esperada,receita_tarifaria_esperada,subsidio_esperado,subsidio_glosado,receita_total_aferida,receita_tarifaria_aferida,subsidio_pago,saldo
2023,Internorte,328,2429736.0250000022,22280679.349250004,15438834.479940008,6841844.8693100065,1391499.5478399964,14827142.32147001,9376797.0,5450345.321470008,-6062037.479940012
2023,Internorte,329,1441301.1749999993,13216731.774749978,9163617.19582,4053114.5789299994,42756.190589998994,10489810.388340011,6479452.0,4010358.388339998,-2684165.1958199968
2023,Internorte,335,844489.1260000037,7743965.285419993,5365422.05790001,2378543.227520006,94009.70213000069,6408257.525390006,4123724.0,2284533.525390002,-1241698.0579000025
2023,Internorte,342,672541.9279999997,6167209.479759997,4273469.167920001,1893740.3118399996,8451.422710000545,4774287.889130003,2888999.0,1885288.8891299996,-1384470.167919998
2023,Internorte,349,38607.62799999995,354031.9487600004,245544.51408000014,108487.43467999987,814.101299999998,420057.33337999973,312384.0,107673.33337999992,66839.48591999992
2023,Internorte,350,520054.0890000012,4768895.99612999,3304307.707800005,1464588.2883300008,-0.2403899997116241,3860643.5287199956,2396055.0,1464588.5287200043,-908252.7077999989
2023,Internorte,355,2461442.3550000004,22571426.39535003,15644401.04940002,6927025.345950005,94315.30423000746,20499018.04171999,13666308.0,6832710.041719997,-1978093.0494000094
2023,Internorte,362,1289542.8580000012,11825108.007860007,8194210.180269994,3630897.827590001,110137.27452999943,10337492.553059986,6816732.0,3520760.553060006,-1377478.1802699957
2023,Internorte,378,1338535.792999999,12274373.221809996,8505053.595199987,3769319.6266099974,85904.97030999672,11214389.656300005,7530975.0,3683414.6563000004,-974078.5951999949
2023,Internorte,384,709523.9690000005,6506334.795729999,4507524.223519996,1998810.5722100004,1748.914070000647,5761701.658139999,3764640.0,1997061.6581400004,-742884.2235200008
2023,Internorte,385,15511.307999999992,142238.69436000002,98513.73054000018,43724.96382000008,-0.20539999999857628,161796.16922000048,118071.0,43725.16922000004,19557.269460000025
2023,Internorte,386,703024.0970000004,6446730.969489996,4466838.320330004,1979892.6491599998,3721.773460000343,4821475.875700004,2845305.0,1976170.8756999993,-1621533.3203299972
2023,Internorte,399,1800414.366000008,16509799.736220004,11442252.982239995,5067546.753979998,29181.314679997966,13390752.439300006,8352387.0,5038365.439300004,-3089865.9822399984
2023,Internorte,455,1332971.3570000036,12223347.34368997,8469663.706760017,3753683.6369300005,43464.98170000188,11759288.655230017,8049070.0,3710218.655229985,-420593.7067599999
2023,Internorte,456,20720.075000000008,190003.08775000012,131779.6770000001,58223.41075000002,3.285549610154703e-11,128118.41075000001,69895.0,58223.410749999995,-61884.67700000007
2023,Internorte,457,2292751.7960000043,21024533.96932,14570575.281149998,6453958.688170001,56461.23669999945,21635909.451470006,15238412.0,6397497.451470003,667836.7188500019
2023,Internorte,483,2997868.645000005,27490455.474649996,19051603.49777001,8438851.976880003,1012201.6141800043,33065948.362700023,25639298.0,7426650.362699998,6587694.502229992
2023,Internorte,484,70796.08400000013,649200.0902799978,450263.09423999966,198936.99603999956,3187.27269,832809.7233499986,637060.0,195749.7233499998,186796.90576000014
2023,Internorte,485,526334.3129999993,4826485.650210002,3347107.951930001,1479377.698280001,207793.8879999993,3585247.8102800036,2313664.0,1271583.81028,-1033443.9519300002
2023,Internorte,486,122094.4780000001,1119606.3632599993,776237.4460199993,343368.9172400003,61738.049200000074,1024953.8680399997,743323.0,281630.86804000003,-32914.44602
2023,Internorte,492,601850.3389999997,5518967.608629991,3825803.5115400082,1693164.0970899996,3236.19903999914,4149467.898049981,2459540.0,1689927.8980499983,-1366263.5115399954
2023,Internorte,497,1712291.4160000046,15701712.284719992,10881558.57957999,4820153.705139994,1047175.619209996,15730325.08593,11957347.0,3772978.0859300043,1075788.4204200048
2023,Internorte,498,100569.97400000035,922226.6615799997,639081.3588599998,283145.3027200001,62427.807950000024,1144471.4947699995,923754.0,220717.4947700001,284672.6411400004
2023,Internorte,606,2018293.4480000092,18507750.91816001,12826185.352280002,5681565.565880009,2960.5064000032708,25640802.059479985,19962197.0,5678605.059480007,7136011.647719985
2023,Internorte,616,174676.89600000004,1601787.1363200033,1110694.056480002,491093.0798400013,749.0796400002544,2112118.000199995,1621774.0,490344.0002000009,511079.94352000026
2023,Internorte,621,938096.2450000042,8602342.566650018,5962007.074570007,2640335.4920800044,189890.53191000165,8690242.960170006,6239798.0,2450444.9601700013,277790.92542999453
2023,Internorte,622,650575.8619999995,5965780.654539998,4134847.550070007,1830933.1044699992,310159.869530002,5744157.234940001,4223384.0,1520773.234939999,88536.44992999714
2023,Internorte,623,898578.5970000032,8239965.734490009,5710926.781830006,2529038.9526600027,9616.876910001407,8121224.075749997,5601802.0,2519422.0757500017,-109124.7818300034
2023,Internorte,624,2541710.9619999994,23307489.52154002,16147322.137359988,7160167.384180004,34730.50628999421,24634910.877890002,17509474.0,7125436.877890012,1362151.8626400053
2023,Internorte,625,629519.0029999989,5772689.257509997,4000495.035559998,1772194.22195,320842.684769999,5307590.537179999,3856239.0,1451351.5371800007,-144256.0355599986
2023,Internorte,627,740439.3430000016,6789828.775310011,4705270.653790006,2084558.1215200021,183021.37859000213,6581790.742930002,4680254.0,1901536.7429299979,-25016.653790003515
2023,Internorte,628,612983.7660000006,5621061.13422,3895928.2677100026,1725132.8665100003,6728.539580001948,6223531.326930001,4505127.0,1718404.3269299984,609198.7322899955
2023,Internorte,629,3256310.162000008,29860364.185539994,20691574.985800005,9168789.199740004,21997.843459969336,27638386.356280036,18491595.0,9146791.356280025,-2199979.985800005
2023,Internorte,630,879551.5240000034,8065487.475079994,5590147.833339996,2475339.6417399985,476626.58107999904,5750944.06066,3752231.0,1998713.0606599986,-1837916.83334
2023,Internorte,634,1617088.663000004,14828703.039710004,10277355.948630014,4551347.091080003,660310.7544000032,10029084.336680008,6138048.0,3891036.3366800025,-4139307.9486300065
2023,Internorte,635,5021.713999999998,46049.11737999998,31938.101039999987,14111.016339999996,114.0064799999999,26284.009859999995,12287.0,13997.009859999996,-19651.101039999998
2023,Internorte,638,1833184.928000007,16810305.789759994,11649552.575900005,5160753.213859997,118914.9250200044,16246630.288839981,11204792.0,5041838.288839994,-444760.5759000037
2023,Internorte,639,3517001.367000009,32250902.53538999,22348369.009139962,9902533.526249986,59905.078709976784,29298147.447539993,19455519.0,9842628.44754002,-2892850.0091399746
2023,Internorte,650,712466.2510000012,6533315.52167001,4526754.495090001,2006561.0265799996,14142.426440000307,7432355.60014,5439937.0,1992418.6001399993,913182.5049099994
2023,Internorte,663,17172.104000000094,157468.19367999997,109125.19758000017,48342.996099999866,-0.2792599999966967,660235.275360001,611892.0,48343.27535999985,502766.8024199991
2023,Internorte,665,3153002.308,28913031.164360005,20037060.92978998,8875970.234569995,40941.633610012825,30050621.600959975,21215593.0,8835028.600959986,1178532.0702100203
2023,Internorte,669,511953.9810000008,4694618.005769997,3252315.827329996,1442302.1784400044,27372.907619999416,3929392.270819992,2514463.0,1414929.270820001,-737852.8273300001
2023,Internorte,679,415923.1310000002,3814015.1112699984,2643190.4566400023,1170824.65463,257143.00622000036,3641220.6484100055,2727539.0,913681.6484099998,84348.54336000019
2023,Internorte,680,116143.04900000009,1065031.7593300012,738268.1914200017,326763.56790999934,71101.66115999997,499007.906750001,243346.0,255661.90675000002,-494922.1914199993
2023,Internorte,685,388538.64800000045,3562899.4021600005,2466620.4637000007,1096278.9384599996,10623.96495000081,3691872.9735099976,2606218.0,1085654.9735099997,139597.53630000015
2023,Internorte,687,283693.8159999999,2601472.29272,1804292.6697599972,797179.6229599984,158015.34778000004,1957537.2751799994,1318373.0,639164.2751799993,-485919.6697599998
2023,Internorte,688,312100.37200000003,2861960.411239997,1983791.245320003,878169.1659200012,161716.23483000003,2094807.931090001,1378355.0,716452.93109,-605436.2453199993
2023,Internorte,696,1742539.8000000056,15979089.965999985,11075730.55517999,4903359.410819999,12941.899799995032,12139249.511020003,7248832.0,4890417.511020008,-3826898.555180004
2023,Internorte,711,911534.1810000037,8358768.439770002,5792239.472350004,2566528.967420001,3748.0241400002137,7722007.943280004,5159227.0,2562780.9432799993,-633012.4723500012
2023,Internorte,721,998886.5760000051,9159789.901919996,6347670.379820002,2812119.5221000044,159179.1871400042,10232469.334959995,7579529.0,2652940.3349599987,1231858.6201799952
2023,Internorte,778,348683.8020000004,3197430.4643399897,2215729.870249997,981700.5940899965,6519.623439999781,2192558.9706500047,1217378.0,975180.970649998,-998351.8702499997
2023,Internorte,779,886897.6500000024,8132851.450499996,5635056.072599996,2497795.377899998,139163.6470599993,9358268.730840003,6999637.0,2358631.7308399957,1364580.9274000032
2023,Internorte,793,603741.9389999995,5536313.580630002,3835487.92605,1700825.6545799982,18703.753539999634,5980734.901040004,4298613.0,1682121.9010400004,463125.0739499987
2023,Internorte,901,324083.8479999994,2971848.886160003,2059593.3052000012,912255.5809599981,242157.61928000004,1299043.9616800004,628946.0,670097.9616800008,-1430647.3052000026
2023,Internorte,905,1541510.9970000042,14135655.842490021,9794859.728440013,4340796.1140500065,1272.92004000213,12393706.194010004,8054183.0,4339523.194010004,-1740676.7284400142
2023,Internorte,906,683634.3389999998,6268926.888629997,4344110.419750005,1924816.46888,470924.1937799998,5093968.275100004,3640076.0,1453892.2750999983,-704034.4197499994
2023,Internorte,908,2105207.291000001,19304750.858469956,13376158.279379968,5928592.5790899955,73100.95038998566,24209783.62870003,18354292.0,5855491.628700008,4978133.72062002
2023,Internorte,910,606188.5970000006,5558749.434490001,3851514.4376600054,1707234.9968299996,444829.0310800005,3138702.9657499995,1876297.0,1262405.9657499986,-1975217.437660002
2023,Internorte,913,212320.7950000009,1946981.6901500039,1348916.9346700006,598064.7554800006,18827.557760000556,1957674.1977200022,1378437.0,579237.19772,29520.065329999386
2023,Internorte,915,77741.98000000014,712893.9565999999,494438.99280000094,218454.9637999994,55470.85659999978,341547.1071999997,178563.0,162984.10720000038,-315875.9927999993
2023,Internorte,917,2197076.5480000055,20147191.94516,13959271.203959981,6187920.741200002,17970.612399998565,23899236.128800005,17729286.0,6169950.128800003,3770014.796040004
2023,Internorte,919,620714.8249999997,5691954.945249996,3944310.755599999,1747644.1896499994,423851.7601199992,4719729.42953,3395937.0,1323792.4295299991,-548373.7555999991
2023,Internorte,920,1096839.162000002,10058015.11554001,6969960.663779999,3088054.4517599996,558729.1181800007,9808644.333579993,7279319.0,2529325.3335800017,309358.3362199979
2023,Internorte,921,8243.058000000003,75588.84186000002,52425.848880000034,23162.992980000014,2.2737367544323206e-13,23162.992980000014,,23162.992980000014,-52425.84888000002
2023,Internorte,922,62444.008999999925,572611.5625300009,397143.89723999955,175467.66528999986,43711.22958000007,384155.435709998,252399.0,131756.43571000008,-144744.89723999938
2023,Internorte,925,200116.38900000046,1835067.2871299996,1272740.2340399977,562327.0530900025,-0.33840000006955506,1733642.39149,1171315.0,562327.3914900008,-101425.2340399994
2023,Internorte,928,445386.3140000015,4084192.499379996,2831072.634430004,1253119.8649500012,10343.151650000813,2851234.713299999,1608458.0,1242776.7132999974,-1222614.6344300027
2023,Internorte,945,214856.832,1970237.149440001,1366012.2358799998,604224.9135599984,4699.4847999998865,1277178.428760003,677653.0,599525.4287600007,-688359.2358800037
2023,Internorte,946,76748.60300000009,703784.6895100009,488121.1150799998,215663.5744300003,25180.868460000056,340419.7059699999,149937.0,190482.70596999995,-338184.1150800003
2023,Internorte,950,412564.9560000005,3783220.646520007,2621730.319219996,1161490.3273000016,520.9530600009484,3862736.3742399956,2701767.0,1160969.3742399998,80036.6807799988
2023,Internorte,951,193524.26200000025,1774617.4825400081,1229790.7523799993,544826.7301599986,312.11411000049804,1608489.6160499975,1063975.0,544514.616049999,-165815.75238000086
2023,Internorte,LECD36,343070.6170000006,3145957.557890001,2175788.349930002,970169.2079599999,2930.9579600000393,967238.2499999999,,967238.2499999999,-2175788.349930002
2023,Internorte,LECD61,52645.62600000005,482760.3904200006,334826.1813600007,147934.20905999985,-0.13400000012029523,522139.3430599995,374205.0,147934.34305999998,39378.81864000024
2023,Internorte,LECD63,10270.608000000002,94181.47535999997,65321.06687999996,28860.408480000013,3837.534170000001,55297.87431000004,30275.0,25022.874309999985,-35046.06687999998
2023,Internorte,LECD65,8537.325000000003,78287.27025000002,54297.386999999995,23989.88325000001,2.8990143619012088e-12,23989.883250000006,,23989.883250000006,-54297.386999999995
2023,Internorte,SN298,6137.113000000001,56277.32621000001,39032.03868000001,17245.28753,3.410605131648481e-13,17245.28753,,17245.28753,-39032.038680000005
2023,Internorte,SN328,11671.842000000004,107030.79113999997,74232.91511999998,32797.87602000001,115.63104000000897,32682.244980000007,,32682.244980000007,-74232.91511999998
2023,Internorte,SN483,114452.48600000044,1049529.29662,727917.8109600012,321611.4856600002,60161.45529000001,297400.0303700006,35950.0,261450.03037000034,-691967.8109600006
2023,Internorte,SN629,4784.571,43874.51607,30429.87156000001,13444.644510000002,-6.821210263296962e-13,13444.644510000002,,13444.644510000002,-30429.871560000007
2023,Internorte,SP265,797913.2790000023,7316864.768429996,5070157.037099997,2246707.7313299994,7500.861720000305,2928412.869610003,689206.0,2239206.8696099995,-4380951.037099997
2023,Internorte,SP404,28379.250999999924,260237.73167000015,180492.0363599994,79745.69531000021,19151.01020000002,106479.68510999983,45885.0,60594.68511000005,-134607.03635999985
2023,Internorte,SP485,11982.787999999979,109882.16595999998,76210.53167999987,33671.634279999926,8259.572199999995,32165.062080000032,6753.0,25412.062080000032,-69457.53167999993
2023,Internorte,SPA483,79920.36900000006,732869.7837300008,507804.70284000045,225065.08089000004,19873.184459999997,205191.89643000058,,205191.89643000058,-507804.7028400004
2023,Internorte,SPB483,54270.73100000023,497662.6032699999,344896.24503000017,152766.35823999936,7693.633950000001,200616.7242899997,55544.0,145072.72429000016,-289352.24503000075
2023,Internorte,SR335,17307.954,158713.93817999985,109911.16392,48802.774260000006,4662.044259999999,44140.73000000006,,44140.73000000006,-109911.16392
2023,Internorte,SR342,31440.97800000001,288313.7682600002,199964.62008000008,88349.14818000003,2.5579538487363607e-11,88349.14818,,88349.14818,-199964.62008000008
2023,Internorte,SR355,58888.66599999995,540009.0672199996,374531.9157599997,165477.15145999988,-3.3242031349800527e-10,165477.15146000017,,165477.15146000017,-374531.9157599997
2023,Internorte,SR362,64122.242000000006,588000.9591399998,407817.4591199998,180183.50002000004,790.1720000001009,179393.32802,,179393.32802,-407817.4591199998
2023,Internorte,SR378,72440.51599999999,664279.5317200001,460721.6817600002,203557.84995999982,828.5341200000373,202729.3158399998,,202729.3158399998,-460721.68175999983
2023,Internorte,SR384,42650.927000000025,391109.00059,271259.8957200001,119849.10487000001,134.87544000000912,119714.22942999993,,119714.22942999993,-271259.89572000003
2023,Internorte,SR386,33266.746000000014,305056.06082,211576.50456000012,93479.55626000004,1.2960299500264227e-11,93479.55626000003,,93479.55626000003,-211576.50456000015
2023,Internorte,SR399,84331.82699999996,773322.8535899994,536350.4197199994,236972.43386999992,2369.2997999997506,234603.1340700001,,234603.1340700001,-536350.4197199994
2023,Internorte,SV335,38570.29400000009,353689.5959800002,245307.06983999998,108382.52613999993,637.0153700000204,107745.51076999995,,107745.51076999995,-245307.06983999998
2023,Internorte,SV384,124048.81,1137527.5877000003,787962.9608,349564.62690000003,404.051399999998,349160.5755000004,,349160.5755000004,-787962.9608
2023,Internorte,SV483,543133.3750000014,4980533.048750003,3453475.1467500017,1527057.9020000035,175011.16650000052,1586028.7355000002,233982.0,1352046.7355,-3219493.146750003
2023,Internorte,SV606,451804.68600000057,4143048.970620007,2871302.567409989,1271746.403209998,609.840140000676,1894026.5630700006,622890.0,1271136.563069999,-2248412.567409995
2023,Internorte,SV624,536616.971,4920777.62407,3412883.9355600015,1507893.6885099977,4396.402599999552,2683907.28591,1180410.0,1503497.28591,-2232473.9355599997
2023,Internorte,SV669,3206.9450000000006,29407.685649999992,20396.1702,9011.515449999999,2.0463630789890885e-12,9011.515449999999,,9011.515449999999,-20396.170199999997
2023,Internorte,SV779,265693.16500000004,2436406.323050001,1688153.6674000022,748252.6556499996,138142.8592499999,610109.7963999995,,610109.7963999995,-1688153.6674000022
2023,Internorte,SV908,92689.0710000002,849958.7810699946,588905.3541100011,261053.42695999853,3070.1233600000155,831859.3036000029,573876.0,257983.3035999996,-15029.35411000013
2023,Internorte,SV917,708516.5279999999,6497096.561759981,4502421.110279997,1994675.4514799996,4948.266799997968,3121979.184680004,1132252.0,1989727.1846800016,-3370169.1102799936
2023,Internorte,SV922,13879.60499999997,127275.97785000037,88249.80564000034,39026.172209999975,10596.941220000006,42470.230989999975,14041.0,28429.230989999913,-74208.80564
2023,Internorte,SVA665,582236.2649999986,5339106.550050009,3698859.3572999984,1640247.1927500023,2538.362500000023,1637708.8302500006,,1637708.8302500006,-3698859.3572999984
2023,Internorte,SVA685,14875.156000000017,136405.18052000017,94605.99216,41799.18836000004,384.3462000000001,41414.842159999986,,41414.842159999986,-94605.99216
2023,Internorte,SVB665,310404.7579999999,2846411.6308599985,1971893.56571,874518.0651500009,552.5989800002671,1353896.4661700004,479931.0,873965.4661699985,-1491962.5657100014
2023,Internorte,SVB685,109205.954,1001418.59818,694549.8674399998,306868.7307400002,1178.7242200001094,620424.0065199996,314734.0,305690.00652000017,-379815.86744000006
2023,Internorte,SVB901,22729.348000000005,208428.12116000018,144558.65328000006,63869.46788000001,14710.074939999993,82444.39294000002,33285.0,49159.39294000005,-111273.65328000006
2023,Intersul,006,92722.47200000014,850265.0682400004,589714.9219200019,260550.14632000047,-0.27280000000462223,1889106.4191200011,1628556.0,260550.4191200002,1038841.0780800004
2023,Intersul,007,429811.6180000003,3941372.5370600056,2731345.1435599984,1210027.3935,1064.877279999535,5014309.516220001,3805347.0,1208962.5162200015,1074001.8564399993
2023,Intersul,010,72040.10699999976,660607.7811899998,458175.08052000037,202432.70066999982,818.7162599999958,1188059.9844099996,986446.0,201613.9844099995,528270.9194799992
2023,Intersul,012,18851.883999999976,172871.77627999993,119897.98224000023,52973.79404000004,0.05310000000559967,320852.74094000045,267879.0,52973.74094000001,147981.01775999973
2023,Intersul,014,111846.79000000005,1025635.0643000015,710834.8142000018,314800.2500999995,-0.023250000238647317,1585129.2733500015,1270329.0,314800.27335000085,559494.1857999987
2023,Intersul,100,2426219.673000003,22248434.40140996,15414785.199669985,6833649.201739998,563502.7905900097,24680738.41114997,18410592.0,6270146.411149985,2995806.800329999
2023,Intersul,104,437884.9020000011,4015404.551339999,2781934.0403400026,1233470.5109999995,131915.7444800002,2658417.76652,1556863.0,1101554.7665199991,-1225071.0403400012
2023,Intersul,105,40913.00100000009,375172.21917000046,260206.6863599999,114965.5328100001,5880.9681800000135,569327.5646299999,460243.0,109084.56463,200036.31364000015
2023,Intersul,107,989651.1250000024,9075100.816249983,6290208.635569978,2784892.1806799974,99933.76960999529,10874177.411070002,8189219.0,2684958.411069997,1899010.3644300152
2023,Intersul,108,1059415.6450000028,9714841.464649985,6732054.334980004,2982787.1296699997,85946.04560999744,11977190.08406,9080349.0,2896841.0840599993,2348294.6650200095
2023,Intersul,110,842958.9680000023,7729933.736559987,5356241.7816800065,2373691.954879998,460864.66028000077,7544356.294599997,5631529.0,1912827.2946000004,275287.2183199978
2023,Intersul,112,912787.771000002,8370263.860069987,5800609.712499998,2569654.1475700005,352158.5686599987,9502813.578909991,7285318.0,2217495.5789100016,1484708.2875000024
2023,Intersul,117,587691.6169999995,5389132.127890021,3733915.202150007,1655216.9257400031,2291.390250005576,11090261.535489958,9437336.0,1652925.5354899957,5703420.797849985
2023,Intersul,133,443543.7010000013,4067295.738169997,2819155.128879992,1248140.60929,8762.969790001,7728842.639500021,6489465.0,1239377.6394999991,3670309.8711200035
2023,Intersul,157,145543.19000000018,1334631.0522999987,925654.6884000023,408976.3638999998,-0.013199999848666266,537157.3770999999,128181.0,408976.37709999963,-797473.688400001
2023,Intersul,181,32165.117999999995,294954.13205999875,204331.26072000034,90622.87133999991,691.6813799999971,311724.18995999993,221793.0,89931.18995999979,17461.739279999994
2023,Intersul,201,174769.481,1602636.1407700032,1110791.6199600017,491844.52081000025,0.08604000015452584,2929527.434769997,2437683.0,491844.4347700006,1326891.38004
2023,Intersul,202,780196.2610000002,7154399.713370002,4958396.329210001,2196003.3841599966,812.1284799996286,10316078.255680002,8120887.0,2195191.255679997,3162490.670790003
2023,Intersul,209,446724.4480000006,4096463.188160001,2840934.700080003,1255528.4880800005,19207.334180000642,3247527.1539000007,2011206.0,1236321.1538999998,-829728.7000799995
2023,Intersul,210,162023.95199999967,1485759.6398399957,1029814.3618700006,455945.27797000064,9433.142740000007,1431166.1352299976,984654.0,446512.1352300007,-45160.3618699998
2023,Intersul,217,469097.6860000011,4301625.780620008,2980695.87854,1320929.9020800006,32779.33907999974,5954533.563000005,4666383.0,1288150.5630000017,1685687.1214600033
2023,Intersul,220,885463.369000004,8119699.093730018,5627581.117830016,2492117.975900003,28676.240639998927,11762328.735260012,9298887.0,2463441.7352600037,3671305.8821699936
2023,Intersul,229,109152.84800000013,1000931.6161600037,693647.454059998,307284.1621000005,4582.689799999935,920647.472300001,617946.0,302701.47229999956,-75701.45405999992
2023,Intersul,275,128246.61600000014,1176021.4687199986,814960.7372999991,361060.73142000055,2822.852259999962,912427.8791599991,554190.0,358237.8791600006,-260770.73730000126
2023,Intersul,409,1213805.1279999996,11130593.023759997,7713716.713330007,3416876.3104300005,21906.37462999561,15711562.935799977,12316593.0,3394969.9358000043,4602876.286669996
2023,Intersul,410,1417837.3330000043,13001568.343610004,9010865.859970028,3990702.4836400067,11574.084110004027,4879734.399529999,900606.0,3979128.3995299935,-8110259.85997003
2023,Intersul,415,2375835.504000003,21786411.571679994,15099700.941520011,6686710.630160009,18681.93237000434,23539575.697789997,16871547.0,6668028.6977900015,1771846.0584799952
2023,Intersul,416,160221.72800000024,1469233.2457599966,1019010.190079999,450223.05568,0.0627999997286679,1828322.9928800005,1378100.0,450222.99288000027,359089.8099200006
2023,Intersul,422,1425491.4730000014,13071756.807409996,9059255.997889997,4012500.809520004,20058.985140000812,16699540.824379992,12707099.0,3992441.8243799955,3647843.0021100035
2023,Intersul,426,1902974.091000006,17450272.414469976,12093887.318289999,5356385.096179996,2266.9352600007196,20833201.16091999,15479083.0,5354118.160919993,3385195.6817100053
2023,Intersul,432,446285.1130000006,4092434.4862100044,2838373.318680001,1254061.1675299995,285526.12827,3227841.0392600014,2259306.0,968535.03926,-579067.3186800012
2023,Intersul,433,1049979.1560000067,9628308.86052,6672259.5242,2956049.3363200007,189295.76432000258,9768979.571999999,7002226.0,2766753.571999998,329966.4757999967
2023,Intersul,435,416501.8530000011,3819321.992009999,2647102.5772499996,1172219.414760001,27597.531800000193,3161595.882959997,2016974.0,1144621.8829599991,-630128.5772500013
2023,Intersul,439,53535.718000000015,490922.53405999974,340487.1664800003,150435.36758000008,7479.114500000001,316998.2530800004,174042.0,142956.2530800001,-166445.16647999978
2023,Intersul,440,5543.500000000019,50833.89499999993,35221.74975999994,15612.145239999942,257.3541800000023,90421.79105999968,75067.0,15354.791060000089,39845.250240000125
2023,Intersul,443,9672.55800000001,88697.35686000017,61517.46888000014,27179.88798000002,137.49462000000048,137503.3933599999,110461.0,27042.39336000004,48943.53111999986
2023,Intersul,444,6992.337000000035,64119.73028999999,44426.26688000012,19693.463410000055,0.41660999999862725,125888.04680000019,106195.0,19693.04680000001,61768.733119999975
2023,Intersul,448,138469.94999999963,1269769.4414999993,880058.8615199995,389710.57998000097,651.405060000103,844951.1749200026,455892.0,389059.174919999,-424166.86152000027
2023,Intersul,460,1610214.9920000033,14765671.476640014,10231444.56884,4534226.907800006,550227.6147000007,16133152.293100001,12149153.0,3983999.293100004,1917708.4311599925
2023,Intersul,461,914995.185000002,8390505.84644999,5814443.92328,2576061.923170003,1266.7174999978915,8241615.205669987,5666820.0,2574795.205670005,-147623.9232799959
2023,Intersul,462,2880.2500000000064,26411.89250000015,18299.616199999946,8112.276300000035,10.710750000000914,121454.56555000045,113353.0,8101.565549999981,95053.38379999956
2023,Intersul,463,865437.3900000019,7936060.866299989,5498750.975550005,2437309.8907500026,11472.341949998394,9994400.54879999,7568563.0,2425837.5488000023,2069812.024450001
2023,Intersul,472,765754.9920000015,7021973.27664001,4866694.335600002,2155278.941040002,74841.22112000195,6525328.719920003,4444891.0,2080437.719919998,-421803.3356000008
2023,Intersul,473,687856.763,6307646.516709999,4372523.5548300035,1935122.9618800029,13351.734280000057,6185636.227599996,4263865.0,1921771.2276,-108658.55483000031
2023,Intersul,474,789400.4420000019,7238802.053140004,5016945.991880009,2221856.0612600003,65286.46096999963,7415740.600289999,5259171.0,2156569.6002900004,242225.0081199981
2023,Intersul,476,708481.3969999999,6496774.410489996,4502562.013160003,1994212.3973299982,4496.885700001303,5702999.511629999,3713284.0,1989715.5116299966,-789278.01316
2023,Intersul,507,280240.1000000002,2569801.717000001,1780970.6226599955,788831.0943400011,-0.16907000061769395,3235743.263409995,2446912.0,788831.2634100019,665941.3773399994
2023,Intersul,513,126662.65100000036,1161496.5096700008,804692.8262099988,356803.6834600005,1215.2162100003075,1931802.4672500005,1576214.0,355588.46724999964,771521.1737899999
2023,Intersul,518,81843.33999999998,750503.4277999991,520523.6423999998,229979.78539999982,0.08309999995105954,1025695.7023000023,795716.0,229979.70229999986,275192.35760000016
2023,Intersul,519,87462.99700000022,802035.6824900006,556264.6609199991,245771.02157000007,-0.06399999989764638,1059772.0855700008,814001.0,245771.08556999976,257736.33907999974
2023,Intersul,538,284035.9979999993,2604610.1016599997,1805051.791039998,799558.3106200002,101973.85182000016,2515890.458799995,1818306.0,697584.4588000006,13254.208960000238
2023,Intersul,539,574143.743,5264898.123310003,3649818.70901,1615079.4143000017,1613.5055200022653,7025027.908780004,5411562.0,1613465.9087799988,1761743.290989998
2023,Intersul,548,1270312.964000001,11648769.879879992,8071750.496220005,3577019.383659997,264523.75763999816,10235506.626019992,6923011.0,3312495.6260200017,-1148739.4962199943
2023,Intersul,552,557417.9449999997,5111522.555649994,3541060.887119997,1570461.668529999,40852.00532000027,4100624.6632100013,2571015.0,1529609.66321,-970045.8871200004
2023,Intersul,553,1791614.600000007,16429105.882000003,11383577.149180014,5045528.732819997,70296.23491999862,16043679.49790002,11068447.0,4975232.497900002,-315130.1491799982
2023,Intersul,554,1913730.4210000052,17548907.960569996,12160201.285109997,5388706.675460001,24876.523259998678,15337579.152199998,9973749.0,5363830.1521999985,-2186452.2851099996
2023,Intersul,558,66452.72400000007,609371.4790800003,422107.8270400005,187263.65204000028,40080.19476000007,477755.45727999986,330572.0,147183.4572800002,-91535.82703999993
2023,Intersul,583,352044.3150000008,3228246.368549993,2237775.830639998,990470.5379099974,3325.1161599998536,3915992.4217500053,2928847.0,987145.4217499975,691071.1693600003
2023,Intersul,584,312873.0160000006,2869045.556720004,1988294.0357600045,880751.5209600009,38321.33246000001,3203001.1885000006,2360571.0,842430.1885000005,372276.96424000076
2023,Intersul,603,39532.74199999991,362515.2441400013,251203.91922000135,111311.32491999984,-0.31686000003179515,329514.6417799978,218203.0,111311.64177999999,-33000.91921999995
2023,Intersul,605,4904.84199999999,44977.401140000016,31194.79511999997,13782.60601999999,119.0092399999995,28934.59678,15271.0,13663.59677999999,-15923.795119999986
2023,Intersul,608,405604.1259999998,3719389.835419989,2577686.4158099913,1141703.4196099988,14799.74374999828,5805417.675859996,4678514.0,1126903.6758600005,2100827.584190005
2023,Intersul,626,25874.545000000024,237269.57765000087,164562.10620000013,72707.47144999975,-0.05069999999278707,1020965.5221499971,948258.0,72707.52214999998,783695.893800003
2023,Intersul,LECD37,5817.486000000006,53346.3466199999,36895.47480000007,16450.871820000015,255.29182000000057,86778.5799999999,70583.0,16195.58000000002,33687.52519999994
